# log10(theta) log10(p/GeV) cross-section[pb/bin] 
-7.475 -1.975 0.0
-7.475 -1.925 0.0
-7.475 -1.875 0.0
-7.475 -1.825 0.0
-7.475 -1.775 0.0
-7.475 -1.725 0.0
-7.475 -1.675 0.0
-7.475 -1.625 0.0
-7.475 -1.575 0.0
-7.475 -1.525 0.0
-7.475 -1.475 0.0
-7.475 -1.425 0.0
-7.475 -1.375 0.0
-7.475 -1.325 0.0
-7.475 -1.275 0.0
-7.475 -1.225 0.0
-7.475 -1.175 0.0
-7.475 -1.125 0.0
-7.475 -1.075 0.0
-7.475 -1.025 0.0
-7.475 -0.975 0.0
-7.475 -0.925 0.0
-7.475 -0.875 0.0
-7.475 -0.825 0.0
-7.475 -0.775 0.0
-7.475 -0.725 0.0
-7.475 -0.675 0.0
-7.475 -0.625 0.0
-7.475 -0.575 0.0
-7.475 -0.525 0.0
-7.475 -0.475 0.0
-7.475 -0.425 0.0
-7.475 -0.375 0.0
-7.475 -0.325 0.0
-7.475 -0.275 0.0
-7.475 -0.225 0.0
-7.475 -0.175 0.0
-7.475 -0.125 0.0
-7.475 -0.075 0.0
-7.475 -0.025 0.0
-7.475 0.025 0.0
-7.475 0.075 0.0
-7.475 0.125 0.0
-7.475 0.175 0.0
-7.475 0.225 0.0
-7.475 0.275 0.0
-7.475 0.325 0.0
-7.475 0.375 0.0
-7.475 0.425 0.0
-7.475 0.475 0.0
-7.475 0.525 0.0
-7.475 0.575 0.0
-7.475 0.625 0.0
-7.475 0.675 1.7014496379091918e-07
-7.475 0.725 2.0027839174005243e-07
-7.475 0.775 2.426061628252998e-07
-7.475 0.825 3.01423238598518e-07
-7.475 0.875 3.8175444591485945e-07
-7.475 0.925 4.89518800776671e-07
-7.475 0.975 6.317998390991537e-07
-7.475 1.025 8.172249605520283e-07
-7.475 1.075 1.0564567708700568e-06
-7.475 1.125 1.3628064160461035e-06
-7.475 1.175 1.752989806742109e-06
-7.475 1.225 2.2480601913964803e-06
-7.475 1.275 2.8745638250887893e-06
-7.475 1.325 3.6659798531860087e-06
-7.475 1.375 4.664521910917975e-06
-7.475 1.425 5.92339863918343e-06
-7.475 1.475 7.50965468267449e-06
-7.475 1.525 9.507744382179274e-06
-7.475 1.575 1.2024028992744346e-05
-7.475 1.625 1.519243703370653e-05
-7.475 1.675 1.9181588859396745e-05
-7.475 1.725 2.4203764007570335e-05
-7.475 1.775 3.052618738419039e-05
-7.475 1.825 3.848523301817625e-05
-7.475 1.875 4.850429836486601e-05
-7.475 1.925 6.111629602655172e-05
-7.475 1.975 7.699195340367268e-05
-7.475 2.025 9.69754168330845e-05
-7.475 2.075 0.00012212904104262637
-7.475 2.125 0.00015378972706393314
-7.475 2.175 0.00019363977671862852
-7.475 2.225 0.00024379599020584648
-7.475 2.275 0.0003069216832833371
-7.475 2.325 0.00038636748933149333
-7.475 2.375 0.0004863482975224074
-7.475 2.425 0.0006121655329839656
-7.475 2.475 0.0007704862956667224
-7.475 2.525 0.0009696937473929263
-7.475 2.575 0.0012203266980493673
-7.475 2.625 0.001535630741662044
-7.475 2.675 0.0019322487040099921
-7.475 2.725 0.0024310847790866433
-7.475 2.775 0.003058384758346161
-7.475 2.825 0.003847084395214993
-7.475 2.875 0.004838489358432441
-7.475 2.925 0.006084363467630146
-7.475 2.975 0.007649516811677044
-7.475 3.025 0.009615001349310863
-7.475 3.075 0.012082037356373474
-7.475 3.125 0.015176806960149197
-7.475 3.175 0.01905625600818712
-7.475 3.225 0.02391503359667001
-7.475 3.275 0.02999365342825386
-7.475 3.325 0.03758785328334367
-7.475 3.375 0.04705890373485628
-7.475 3.425 0.058844169836042945
-7.475 3.475 0.07346634466990648
-7.475 3.525 0.09153796888870985
-7.475 3.575 0.11375390634397131
-7.475 3.625 0.1408547687698167
-7.475 3.675 0.17351596010699735
-7.475 3.725 0.21200907150079396
-7.475 3.775 0.2548447530246995
-7.475 3.825 0.28246010437313473
-7.475 3.875 0
-7.475 3.925 0
-7.475 3.975 0
-7.425 -1.975 0.0
-7.425 -1.925 0.0
-7.425 -1.875 0.0
-7.425 -1.825 0.0
-7.425 -1.775 0.0
-7.425 -1.725 0.0
-7.425 -1.675 0.0
-7.425 -1.625 0.0
-7.425 -1.575 0.0
-7.425 -1.525 0.0
-7.425 -1.475 0.0
-7.425 -1.425 0.0
-7.425 -1.375 0.0
-7.425 -1.325 0.0
-7.425 -1.275 0.0
-7.425 -1.225 0.0
-7.425 -1.175 0.0
-7.425 -1.125 0.0
-7.425 -1.075 0.0
-7.425 -1.025 0.0
-7.425 -0.975 0.0
-7.425 -0.925 0.0
-7.425 -0.875 0.0
-7.425 -0.825 0.0
-7.425 -0.775 0.0
-7.425 -0.725 0.0
-7.425 -0.675 0.0
-7.425 -0.625 0.0
-7.425 -0.575 0.0
-7.425 -0.525 0.0
-7.425 -0.475 0.0
-7.425 -0.425 0.0
-7.425 -0.375 0.0
-7.425 -0.325 0.0
-7.425 -0.275 0.0
-7.425 -0.225 0.0
-7.425 -0.175 0.0
-7.425 -0.125 0.0
-7.425 -0.075 0.0
-7.425 -0.025 0.0
-7.425 0.025 0.0
-7.425 0.075 0.0
-7.425 0.125 0.0
-7.425 0.175 0.0
-7.425 0.225 0.0
-7.425 0.275 0.0
-7.425 0.325 0.0
-7.425 0.375 0.0
-7.425 0.425 0.0
-7.425 0.475 0.0
-7.425 0.525 0.0
-7.425 0.575 0.0
-7.425 0.625 0.0
-7.425 0.675 2.1419982021040762e-07
-7.425 0.725 2.5213555898647407e-07
-7.425 0.775 3.054230660668237e-07
-7.425 0.825 3.794693777003731e-07
-7.425 0.875 4.806003760711861e-07
-7.425 0.925 6.162676609027048e-07
-7.425 0.975 7.953888750917814e-07
-7.425 1.025 1.0288252713979919e-06
-7.425 1.075 1.3300002751672829e-06
-7.425 1.125 1.7156716259681606e-06
-7.425 1.175 2.2068834083730375e-06
-7.425 1.225 2.8301400919055363e-06
-7.425 1.275 3.61886143120074e-06
-7.425 1.325 4.615195173039586e-06
-7.425 1.375 5.872285134856867e-06
-7.425 1.425 7.457117026392997e-06
-7.425 1.475 9.454095054059338e-06
-7.425 1.525 1.1969540932855038e-05
-7.425 1.575 1.513735554833755e-05
-7.425 1.625 1.9126144915687946e-05
-7.425 1.675 2.414818948242507e-05
-7.425 1.725 3.047073335049637e-05
-7.425 1.775 3.843019274276176e-05
-7.425 1.825 4.8450037468558236e-05
-7.425 1.875 6.10632933397079e-05
-7.425 1.925 7.694085756855597e-05
-7.425 1.975 9.692712591683784e-05
-7.425 2.025 0.00012208481565173496
-7.425 2.075 0.00015375135212620389
-7.425 2.125 0.0001936097940091096
-7.425 2.175 0.00024377803379771492
-7.425 2.225 0.0003069209650342463
-7.425 2.275 0.00038639150357968325
-7.425 2.325 0.0004864078469107533
-7.425 2.375 0.0006122762260727817
-7.425 2.425 0.0007706707398271244
-7.425 2.475 0.0009699847696603246
-7.425 2.525 0.001220772090940556
-7.425 2.575 0.0015363002791424006
-7.425 2.625 0.0019332445490509564
-7.425 2.675 0.0024325569768023692
-7.425 2.725 0.0030605543832241087
-7.425 2.775 0.0038502782618742857
-7.425 2.825 0.00484319226937463
-7.425 2.875 0.006091297161344618
-7.425 2.925 0.007659759725215377
-7.425 2.975 0.009630171028155148
-7.425 3.025 0.012104569439872677
-7.425 3.075 0.015210383736774231
-7.425 3.125 0.019106467804092905
-7.425 3.175 0.02399040475590795
-7.425 3.225 0.03010724328365173
-7.425 3.275 0.03775977219675694
-7.425 3.325 0.04732030329871177
-7.425 3.375 0.05924364928980948
-7.425 3.425 0.07408042014404052
-7.425 3.475 0.09248864745870744
-7.425 3.525 0.11523947421707664
-7.425 3.575 0.14320768216720556
-7.425 3.625 0.17732564622584954
-7.425 3.675 0.2184436495583954
-7.425 3.725 0.2669036051396733
-7.425 3.775 0.32083053249560606
-7.425 3.825 0.35559619953008414
-7.425 3.875 0
-7.425 3.925 0
-7.425 3.975 0
-7.375 -1.975 0.0
-7.375 -1.925 0.0
-7.375 -1.875 0.0
-7.375 -1.825 0.0
-7.375 -1.775 0.0
-7.375 -1.725 0.0
-7.375 -1.675 0.0
-7.375 -1.625 0.0
-7.375 -1.575 0.0
-7.375 -1.525 0.0
-7.375 -1.475 0.0
-7.375 -1.425 0.0
-7.375 -1.375 0.0
-7.375 -1.325 0.0
-7.375 -1.275 0.0
-7.375 -1.225 0.0
-7.375 -1.175 0.0
-7.375 -1.125 0.0
-7.375 -1.075 0.0
-7.375 -1.025 0.0
-7.375 -0.975 0.0
-7.375 -0.925 0.0
-7.375 -0.875 0.0
-7.375 -0.825 0.0
-7.375 -0.775 0.0
-7.375 -0.725 0.0
-7.375 -0.675 0.0
-7.375 -0.625 0.0
-7.375 -0.575 0.0
-7.375 -0.525 0.0
-7.375 -0.475 0.0
-7.375 -0.425 0.0
-7.375 -0.375 0.0
-7.375 -0.325 0.0
-7.375 -0.275 0.0
-7.375 -0.225 0.0
-7.375 -0.175 0.0
-7.375 -0.125 0.0
-7.375 -0.075 0.0
-7.375 -0.025 0.0
-7.375 0.025 0.0
-7.375 0.075 0.0
-7.375 0.125 0.0
-7.375 0.175 0.0
-7.375 0.225 0.0
-7.375 0.275 0.0
-7.375 0.325 0.0
-7.375 0.375 0.0
-7.375 0.425 0.0
-7.375 0.475 0.0
-7.375 0.525 0.0
-7.375 0.575 0.0
-7.375 0.625 0.0
-7.375 0.675 2.69661599333535e-07
-7.375 0.725 3.174198656084704e-07
-7.375 0.775 3.8450486317878806e-07
-7.375 0.825 4.777236472398585e-07
-7.375 0.875 6.050400313947108e-07
-7.375 0.925 7.758350232603522e-07
-7.375 0.975 1.0013352709540019e-06
-7.375 1.025 1.2952142804886228e-06
-7.375 1.075 1.6743711434497572e-06
-7.375 1.125 2.1599026039262353e-06
-7.375 1.175 2.7783015943599223e-06
-7.375 1.225 3.5629352643405236e-06
-7.375 1.275 4.555876592366423e-06
-7.375 1.325 5.810186446882667e-06
-7.375 1.375 7.39276892976945e-06
-7.375 1.425 9.387954052661773e-06
-7.375 1.475 1.190200041460825e-05
-7.375 1.525 1.506875912317614e-05
-7.375 1.575 1.9056801404444063e-05
-7.375 1.625 2.4078389652900388e-05
-7.375 1.675 3.040076911643321e-05
-7.375 1.725 3.836038018293024e-05
-7.375 1.775 4.838074577950071e-05
-7.375 1.825 6.09949828061838e-05
-7.375 1.875 7.687413099524844e-05
-7.375 1.925 9.686279988803882e-05
-7.375 1.975 0.00012202402075715927
-7.375 2.025 0.00015369567536226004
-7.375 2.075 0.0001935614824504292
-7.375 2.125 0.0002437402873290947
